zcta,total_population,median_household_income
85940,1278,63582.0
85941,10333,41554.0
85942,0,
86001,36900,62587.0
86003,96,
86004,36893,77486.0
86005,17165,81250.0
86011,4081,
86015,1447,116532.0
86016,41,2499.0
86017,752,
86018,1022,86146.0
86020,1879,36310.0
86021,4619,75781.0
86022,1565,58571.0
86023,2044,69728.0
86024,1059,78933.0
86025,5189,64167.0
86028,43,
86029,77,
86030,696,22702.0
86031,1938,30699.0
86032,2065,75786.0
86033,8245,47973.0
86034,1758,33589.0
86035,1784,51765.0
86036,203,43750.0
86038,210,43939.0
86039,1373,35855.0
86040,10627,82544.0
86042,1868,64107.0
86043,2337,37875.0
86044,3090,28190.0
86045,10691,49559.0
86046,6669,74583.0
86047,13913,50062.0
86052,215,
86053,2204,42134.0
86054,1460,24844.0
86301,26204,71962.0
86303,19611,68656.0
86305,19430,78802.0
86313,167,
86314,40109,67263.0
86315,9179,96236.0
86320,2482,43553.0
86321,3087,85446.0
86322,12885,59018.0
86323,19297,62815.0
86324,4646,32637.0
86325,5195,75078.0
86326,25476,58250.0
86327,12081,70375.0
86329,1261,49615.0
86331,329,37031.0
86332,2193,46420.0
86333,6425,54385.0
86334,4309,69247.0
86335,4744,54540.0
86336,11223,65000.0
86337,1827,48534.0
86338,556,58125.0
86343,140,
86351,6560,80304.0
86401,29071,64087.0
86403,18399,57531.0
86404,18866,67528.0
86406,24587,74171.0
86409,30868,48499.0
86411,533,66026.0
86413,12075,42752.0
86426,15520,65186.0
86429,8695,53113.0
86431,167,36979.0
86432,3647,43968.0
86433,98,
86434,1476,42292.0
86435,0,
86436,1319,60927.0
86437,84,77188.0
86438,692,41000.0
86440,8403,67316.0
86441,1491,31553.0
86442,34327,45486.0
86443,0,
86444,1633,56894.0
86445,332,26836.0
86502,904,21146.0
86503,10122,30313.0
86504,5905,47227.0
86505,6978,26897.0
86506,1343,29018.0
86507,2143,33015.0
86508,504,20000.0
86510,3843,27051.0
86511,3440,39342.0
86512,2391,31602.0
86514,2762,44722.0
86515,3198,43152.0
86520,2185,15160.0
86535,1116,22981.0
86538,1545,25234.0
86540,1087,24286.0
86544,1587,23295.0
86545,821,24167.0
86547,918,43929.0
86556,2894,27500.0
87001,3551,65417.0
87002,21375,51537.0
87004,11274,63319.0
87005,30,
87006,1075,101667.0
87007,2213,33750.0
87008,2338,108523.0
87010,1147,45490.0
87011,5,
87012,290,37031.0
87013,5314,31181.0
87014,309,12062.0
87015,14476,72681.0
87016,2897,44129.0
87017,420,121000.0
87018,556,28333.0
87020,11874,67511.0
87021,3164,39041.0
87022,721,41176.0
87023,222,25043.0
87024,2792,61992.0
87025,1338,149326.0
87026,3465,43996.0
87027,226,
87028,139,
87029,326,66534.0
87031,46211,61947.0
87032,119,
87034,3044,48359.0
87035,6847,40688.0
87036,2052,49338.0
87037,1661,17931.0
87038,591,
87040,325,
87041,848,77847.0
87042,3456,61181.0
87043,4375,110268.0
87044,252,49583.0
87045,2439,19943.0
87046,122,58125.0
87047,5166,111546.0
87048,9173,112716.0
87049,4,
87051,393,
87052,3108,61354.0
87053,983,53125.0
87056,975,64806.0
87059,10012,89267.0
87060,11,
87061,285,44008.0
87062,1792,33047.0
87063,262,72857.0
87064,146,35781.0
87068,5554,63287.0
87070,11,
87072,599,49688.0
87083,453,54861.0
87101,0,
87102,20258,37276.0
87104,13369,67714.0
87105,54215,49928.0
87106,26815,51079.0
87107,26993,59663.0
87108,35985,39578.0
87109,39323,56295.0
87110,40142,63593.0
87111,57219,84511.0
87112,42523,69610.0
87113,16369,92083.0
87114,70064,81768.0
87116,3953,78877.0
87117,24,
87120,65477,84887.0
87121,76135,59184.0
87122,18776,161299.0
87123,43515,61552.0
87124,58402,82278.0
87144,49976,90973.0
87151,1231,
87301,21981,58302.0
87305,1844,47727.0
87310,1003,36406.0
87311,4941,32917.0
87312,724,46172.0
87313,5140,36576.0
87315,130,
87316,1721,96324.0
87317,2079,48750.0
87319,3205,38508.0
87320,666,37500.0
87321,2401,60345.0
87322,649,43864.0
87323,3702,45156.0
87325,2231,32731.0
87326,2224,31844.0
87327,7344,46179.0
87328,3017,29833.0
87347,158,51490.0
87357,1162,26250.0
87364,1573,30000.0
87365,12,
87375,4547,35000.0
87401,45020,56358.0
87402,10997,76992.0
87410,14372,51283.0
87412,1422,50125.0
87413,14966,51234.0
87415,2277,44057.0
87416,4354,41875.0
87417,6507,65396.0
87418,947,67438.0
87419,426,21358.0
87420,11048,38079.0
87421,1588,49716.0
87455,1522,36625.0
87461,1374,31375.0
87499,829,34946.0
87501,15409,81229.0
87505,32189,75912.0
87506,16055,90504.0
87507,51109,62955.0
87508,18745,96767.0
87510,1034,
87511,2700,82781.0
87512,174,
87513,1078,80389.0
87514,1485,70934.0
87515,245,162668.0
87516,104,98750.0
87517,150,
87518,0,
87519,760,76447.0
87520,1088,59583.0
87521,846,38983.0
87522,2937,54625.0
87523,418,23426.0
87524,498,
87525,39,
87527,1444,50500.0
87528,3236,45313.0
87529,4872,68370.0
87530,961,24611.0
87531,116,
87532,19522,57077.0
87535,1603,48857.0
87537,2030,40795.0
87538,538,
87539,168,
87540,876,52750.0
87543,446,
87544,13806,135108.0
87547,5568,150714.0
87548,921,68750.0
87549,1400,180591.0
87551,317,
87552,2175,52416.0
87553,1470,44219.0
87554,0,
87556,2433,45250.0
87557,4512,56979.0
87558,1050,46794.0
87560,1804,28801.0
87562,555,
87564,116,
87565,327,
87566,2623,64028.0
87567,1029,
87569,395,89112.0
87571,12544,55833.0
87573,7,
87575,1131,77471.0
87577,577,
87578,278,39632.0
87579,1328,63904.0
87580,263,
87581,0,
87582,1003,154618.0
87583,276,28864.0
87701,17864,48115.0
87710,1472,75224.0
87711,821,
87712,185,12297.0
87713,190,61480.0
87714,811,36964.0
87715,272,11651.0
87718,318,46313.0
87722,777,51090.0
87723,565,
87724,10,
87728,464,37125.0
87729,99,30500.0
87730,35,
87731,515,26782.0
87732,969,66087.0
87733,81,25000.0
87734,378,27650.0
87735,0,
87736,71,
87740,7055,52856.0
87742,343,60682.0
87743,466,40966.0
87745,1060,63304.0
87746,142,100577.0
87747,1941,58542.0
87749,0,
87750,0,
87752,706,42452.0
87753,0,
87801,9309,54032.0
87820,238,
87821,834,58598.0
87823,558,90707.0
87824,67,
87825,2550,29712.0
87827,300,105924.0
87828,801,
87829,840,47798.0
87830,589,32917.0
87831,211,
87832,166,
87901,6459,27868.0
87930,775,77578.0
87931,512,
87933,0,
87935,1848,44891.0
87936,249,21393.0
87937,3341,39250.0
87939,194,
87940,431,55320.0
87941,899,55809.0
87942,1114,39792.0
87943,217,45074.0
88001,38972,32978.0
88002,1577,87059.0
88003,447,
88004,974,
88005,27017,51770.0
88007,25750,65022.0
88008,11776,69502.0
88009,27,
88011,31143,75139.0
88012,32888,66988.0
88020,741,66938.0
88021,16102,49345.0
88022,872,70417.0
88023,2370,33269.0
88024,546,36575.0
88025,98,111442.0
88026,1636,46094.0
88027,589,62361.0
88028,247,34167.0
88029,1150,24554.0
88030,24270,39514.0
88034,30,
88038,592,
88039,817,29675.0
88040,13,
88041,1352,35495.0
88042,372,15385.0
88043,1218,41917.0
88044,2684,60855.0
88045,3320,41600.0
88046,725,66300.0
88047,1410,39814.0
88048,3325,49432.0
88049,586,46667.0
88051,320,
88052,151,240903.0
88053,149,
88055,0,
88056,172,65568.0
88061,17546,47099.0
88063,11282,35947.0
88065,664,46250.0
88072,2689,33781.0
88081,18334,46102.0
88101,45157,55349.0
88103,18,
88112,312,58324.0
88113,166,
88114,30,119000.0
88115,11,71875.0
88116,394,51414.0
88118,245,55000.0
88119,1467,37361.0
88120,283,67849.0
88121,143,
88124,907,51696.0
88125,5,
88126,11,
88130,17865,52420.0
88132,360,53929.0
88134,51,
88135,1393,71250.0
88136,94,64013.0
88201,27715,62752.0
88203,28637,42067.0
88210,18542,80423.0
88220,40151,79668.0
88230,4639,42894.0
88231,3360,72019.0
88232,2713,67273.0
88240,41612,65394.0
88242,7684,88654.0
88244,1101,
88250,122,71667.0
88252,2069,60703.0
88253,915,122625.0
88254,21,
88255,61,
88256,1813,60139.0
88260,15410,75197.0
88262,4,
88263,63,
88264,10,
88265,437,
88267,1437,58750.0
88268,0,
88301,1269,40268.0
88310,36737,53833.0
88311,696,
88312,3178,95479.0
88314,9,
88316,2319,67788.0
88317,2633,72083.0
88318,344,60208.0
88321,430,78641.0
88323,0,
88324,117,
88325,1523,83125.0
88330,4052,51205.0
88336,399,31000.0
88337,1945,58171.0
88338,254,57331.0
88339,664,74205.0
88340,3577,39185.0
88341,696,100497.0
88342,9,
88343,172,
88344,55,107750.0
88345,7747,51008.0
88346,3087,33250.0
88347,18,
88348,270,82604.0
88349,0,
88350,406,
88351,128,
88352,4211,47083.0
88353,583,26613.0
88354,116,
88355,258,
88401,6689,46773.0
88410,66,35662.0
88411,104,46944.0
88414,148,
88415,3143,45665.0
88416,182,
88417,92,58750.0
88418,493,74792.0
88419,106,128000.0
88421,22,
88422,154,39500.0
88424,75,
88426,997,29891.0
88427,118,55625.0
88430,241,25795.0
88431,168,
88434,279,62813.0
88435,3413,41645.0
88436,63,
88439,0,
89001,1045,85543.0
89002,37238,98725.0
89003,637,
89004,270,85227.0
89005,14925,68832.0
89007,1119,149327.0
89008,792,55089.0
89010,355,58125.0
89011,35910,93881.0
89012,38081,97468.0
89013,234,120625.0
89014,42138,73130.0
89015,43762,71300.0
89017,9,
89018,753,60313.0
89019,2355,50106.0
89020,1854,50266.0
89021,3079,115270.0
89022,0,
89025,1060,55927.0
89026,56,
89027,18398,71176.0
89029,8954,45907.0
89030,52545,46204.0
89031,75097,85801.0
89032,48055,74661.0
89034,2916,88620.0
89039,326,50667.0
89040,3842,75714.0
89042,1334,70568.0
89043,1272,76167.0
89044,28319,106875.0
89045,1851,110651.0
89046,383,34018.0
89047,226,104821.0
89048,25473,55747.0
89049,2711,36570.0
89052,59542,98462.0
89054,367,
89060,12783,49008.0
89061,7835,69609.0
89070,5148,
89074,51843,85995.0
89081,41055,88393.0
89084,37097,93673.0
89085,4618,110577.0
89086,8714,74478.0
89101,44199,38653.0
89102,37540,48518.0
89103,49546,48311.0
89104,39883,50945.0
89106,26440,38848.0
89107,37087,60466.0
89108,74566,57403.0
89109,6924,54917.0
89110,67259,54858.0
89113,37313,88750.0
89115,66773,49648.0
89117,55832,71497.0
89118,23299,67384.0
89119,50585,46472.0
89120,23797,75813.0
89121,67090,54667.0
89122,53075,60357.0
89123,57693,80992.0
89124,711,117083.0
89128,39397,70641.0
89129,54575,87544.0
89130,35152,82599.0
89131,50578,114373.0
89134,23503,79986.0
89135,31432,115362.0
89138,23650,156645.0
89139,44501,96044.0
89141,41181,109715.0
89142,35298,65798.0
89143,13456,101230.0
89144,19949,100398.0
89145,26675,73515.0
89146,20727,64330.0
89147,56108,73025.0
89148,64013,94926.0
89149,45009,99085.0
89156,31026,69783.0
89158,593,139868.0
89161,312,
89166,30206,106060.0
89169,21203,39740.0
89178,43155,104985.0
89179,11971,104589.0
89183,42050,83053.0
89191,486,
89301,6795,74695.0
89310,173,48355.0
89311,174,
89314,132,50313.0
89315,133,
89316,951,72798.0
89317,370,22545.0
89318,1043,50446.0
89319,266,
89402,135,250001.0
89403,17391,87226.0
89404,26,
89405,0,
89406,25536,73268.0
89408,24025,87723.0
89409,158,
89410,10970,81861.0
89411,1264,127083.0
89412,100,
89413,734,
89414,228,
89415,3357,52264.0
89418,168,37772.0
89419,5043,66250.0
89420,95,
89421,405,17500.0
89422,129,43295.0
89423,10828,101455.0
89424,368,65833.0
89425,372,60302.0
89426,227,140563.0
89427,976,39896.0
89428,124,78125.0
89429,7949,60661.0
89430,84,170571.0
89431,40772,64496.0
89433,23385,74208.0
89434,27798,90953.0
89436,48221,109485.0
89437,0,
89438,0,
89439,2071,98068.0
89440,828,109286.0
89441,13854,123625.0
89442,827,73295.0
89444,3198,52742.0
89445,17188,80801.0
89446,93,
89447,8410,52553.0
89448,1961,136250.0
89449,2785,76298.0
89450,0,
89451,9165,162300.0
89460,14389,91778.0
89496,78,
89501,3641,32990.0
89502,45708,62719.0
89503,30740,66956.0
89506,45349,86557.0
89508,14595,89866.0
89509,35877,81751.0
89510,1570,100431.0
89511,30214,117287.0
89512,28133,45284.0
89519,8718,155439.0
89521,40537,125505.0
89523,37167,97384.0
89557,707,
89701,28400,71369.0
89703,10939,82237.0
89704,4843,110363.0
89705,5100,78269.0
89706,20724,63653.0
89801,26070,83777.0
89815,15707,103691.0
89820,5579,85722.0
89821,699,92604.0
89822,2071,61815.0
89823,596,80093.0
89825,1429,63560.0
89826,0,
89828,321,
89830,114,
89831,26,
89832,1006,54063.0
89833,317,
89834,91,
89835,1481,64583.0
89883,4649,47394.0
90001,56403,60751.0
90002,52735,56158.0
90003,71708,54781.0
90004,58844,62655.0
90005,38747,52755.0
90006,55192,49847.0
90007,39253,36032.0
90008,33443,61822.0
90010,4478,100901.0
90011,102784,53781.0
90012,37463,67635.0
90013,14891,32848.0
90014,9540,33822.0
90015,25257,63211.0
90016,46102,71067.0
90017,28981,51317.0
90018,48812,63671.0
90019,59288,71395.0
90020,38361,55832.0
90021,3152,32250.0
90022,61638,67829.0
90023,44608,56623.0
90024,50830,79994.0
90025,45238,104627.0
90026,62902,85835.0
90027,46049,90532.0
90028,31441,59393.0
90029,33830,60793.0
90031,36881,62119.0
90032,43724,81563.0
90033,46540,56001.0
90034,55120,103082.0
90035,27851,108224.0
90036,38784,102877.0
90037,67895,56417.0
90038,27807,61566.0
90039,28572,105578.0
90040,11683,70909.0
90041,27351,111834.0
90042,58344,94401.0
90043,43548,65496.0
90044,95859,51433.0
90045,42352,132577.0
90046,48905,94259.0
90047,50925,70187.0
90048,20796,104227.0
90049,36735,169898.0
90052,0,
90056,8908,127252.0
90057,45548,44876.0
90058,3409,36680.0
90059,38015,53840.0
90061,28478,60114.0
90062,32110,63652.0
90063,50536,71725.0
90064,26494,129703.0
90065,45075,92903.0
90066,54975,107786.0
90067,3165,135328.0
90068,21569,101720.0
90069,20318,110705.0
90071,304,
90073,1053,
90077,8158,220464.0
90079,0,
90089,4777,
90094,12127,159904.0
90095,0,
90201,93783,56824.0
90210,19652,190382.0
90211,8871,118125.0
90212,10834,116238.0
90220,49156,77535.0
90221,50782,68191.0
90222,32173,76467.0
90230,31570,106827.0
90232,16804,125490.0
90240,25326,108860.0
90241,45484,84375.0
90242,40983,83238.0
90245,16863,149149.0
90247,47303,73851.0
90248,11144,81777.0
90249,25967,84921.0
90250,94991,74923.0
90254,19248,152019.0
90255,70363,61376.0
90260,32379,86736.0
90262,64918,70507.0
90263,1895,
90265,15914,191080.0
90266,34584,193904.0
90270,24522,61753.0
90272,21438,200985.0
90274,24988,222273.0
90275,41367,175212.0
90277,35391,131985.0
90278,42536,148581.0
90280,91719,71379.0
90290,5948,142148.0
90291,25738,119043.0
90292,23684,136964.0
90293,12784,130699.0
90301,36428,62991.0
90302,28871,72461.0
90303,23169,70853.0
90304,26215,63317.0
90305,14612,89030.0
90401,7925,106704.0
90402,11178,182688.0
90403,25087,121512.0
90404,22881,85081.0
90405,26809,114489.0
90501,41319,92815.0
90502,18114,98867.0
90503,43764,119685.0
90504,33321,105474.0
90505,35605,110690.0
90506,0,
90601,30472,102267.0
90602,25823,67259.0
90603,20361,121222.0
90604,39378,101104.0
90605,39224,100825.0
90606,31881,94904.0
90620,46992,122582.0
90621,35735,94679.0
90623,15369,112366.0
90630,49565,124360.0
90631,68615,102208.0
90638,45714,110606.0
90639,1714,
90640,61615,74833.0
90650,100808,98709.0
90660,60821,86956.0
90670,18255,87830.0
90680,31949,83150.0
90701,16044,97712.0
90703,48607,133300.0
90704,3764,91644.0
90706,77396,77602.0
90710,26777,77486.0
90712,30672,119246.0
90713,28583,129397.0
90715,20668,94796.0
90716,13743,76235.0
90717,21319,92984.0
90720,24021,134232.0
90723,52546,70912.0
90731,62452,71936.0
90732,23104,118658.0
90740,24382,82427.0
90742,385,119115.0
90743,478,166023.0
90744,53678,61440.0
90745,57952,106457.0
90746,27465,113545.0
90747,17,
90755,11654,102684.0
90802,39859,72152.0
90803,31804,111500.0
90804,38306,68940.0
90805,94631,68615.0
90806,39972,73674.0
90807,33320,95079.0
90808,39351,131959.0
90810,35648,82222.0
90813,51689,50302.0
90814,20676,98070.0
90815,43461,116567.0
90822,93,
90831,0,
90840,0,
91001,36402,133840.0
91006,32106,127511.0
91007,33141,101762.0
91008,754,137500.0
91010,27245,98189.0
91011,20094,221451.0
91016,41710,99555.0
91020,7265,60899.0
91024,11020,141094.0
91030,26297,128105.0
91040,21436,104719.0
91042,27055,81707.0
91046,142,
91101,20814,94180.0
91103,24910,84683.0
91104,35595,103052.0
91105,12546,156835.0
91106,23217,89213.0
91107,32944,124880.0
91108,12464,186023.0
91125,968,
91201,22261,74980.0
91202,22258,92343.0
91203,16482,77925.0
91204,18847,72906.0
91205,34890,59005.0
91206,32330,86684.0
91207,10626,108196.0
91208,15467,131229.0
91210,334,102721.0
91214,31707,131716.0
91301,24477,166912.0
91302,26205,167470.0
91303,29522,76051.0
91304,53794,82289.0
91306,48177,88958.0
91307,25823,136154.0
91311,40557,117574.0
91316,29246,90802.0
91320,43628,150861.0
91321,32668,93281.0
91324,29510,99834.0
91325,35116,92602.0
91326,37068,148636.0
91330,2591,
91331,98820,82025.0
91335,74802,77164.0
91340,33750,79124.0
91342,93513,95480.0
91343,61607,81719.0
91344,53248,116647.0
91345,18282,96345.0
91350,43621,135612.0
91351,33553,112888.0
91352,46153,74621.0
91354,33059,148818.0
91355,28777,109348.0
91356,30809,110094.0
91360,42315,116729.0
91361,18728,131911.0
91362,36205,143683.0
91364,28662,134534.0
91367,45427,109629.0
91371,0,
91377,13656,160484.0
91381,21857,146706.0
91384,27278,129603.0
91387,46283,114378.0
91390,18722,143963.0
91401,39011,75933.0
91402,66710,56369.0
91403,25566,114348.0
91405,54887,61207.0
91406,52661,76653.0
91411,23520,77582.0
91423,32536,112119.0
91436,16424,174803.0
91501,19343,85419.0
91502,11732,61443.0
91504,27268,103164.0
91505,31843,106364.0
91506,18773,107171.0
91601,37033,77540.0
91602,19760,97994.0
91604,32118,141317.0
91605,52086,64539.0
91606,43202,66884.0
91607,30918,84925.0
91608,38,
91701,38597,113576.0
91702,61766,87577.0
91706,71620,79473.0
91708,17308,104242.0
91709,78200,122784.0
91710,80186,104205.0
91711,37538,121970.0
91722,34087,98033.0
91723,18200,87363.0
91724,28113,102129.0
91730,71692,89654.0
91731,28122,60887.0
91732,58056,67172.0
91733,41716,67245.0
91737,22797,116903.0
91739,41722,141475.0
91740,26160,98819.0
91741,26166,127063.0
91744,78253,92624.0
91745,54996,106611.0
91746,28256,84967.0
91748,43137,83455.0
91750,33267,104827.0
91752,37551,113450.0
91754,33176,81890.0
91755,26413,74362.0
91759,290,118750.0
91761,62506,97396.0
91762,63656,76289.0
91763,37515,77627.0
91764,55412,75605.0
91765,44779,104737.0
91766,68673,77699.0
91767,50308,80201.0
91768,34921,76313.0
91770,58893,73757.0
91773,33917,105926.0
91775,23776,113703.0
91776,37769,79926.0
91780,35136,101746.0
91784,26900,157118.0
91786,55519,86961.0
91789,40933,125742.0
91790,44791,100142.0
91791,33321,100365.0
91792,30921,96383.0
91801,53730,85549.0
91803,27803,84537.0
91901,18300,116600.0
91902,17445,121727.0
91905,1466,70450.0
91906,3375,58561.0
91910,77957,87705.0
91911,84619,79334.0
91913,57067,129412.0
91914,17036,164398.0
91915,35385,138283.0
91916,1757,110833.0
91917,889,157941.0
91931,735,49808.0
91932,25897,79071.0
91934,1265,50797.0
91935,9466,138953.0
91941,33706,111607.0
91942,40920,81262.0
91945,27531,79381.0
91948,123,
91950,57173,63858.0
91962,2457,140270.0
91963,617,25208.0
91977,62957,92407.0
91978,10511,111506.0
91980,157,
92003,4978,110577.0
92004,3030,71582.0
92007,11764,165063.0
92008,27707,105371.0
92009,45778,162128.0
92010,17300,120612.0
92011,23715,154985.0
92014,13260,194528.0
92019,45801,99266.0
92020,58490,72822.0
92021,69306,69979.0
92024,50030,149080.0
92025,50046,71716.0
92026,53041,97301.0
92027,55232,86106.0
92028,50905,102346.0
92029,20296,120038.0
92036,3128,71875.0
92037,39284,141822.0
92040,45978,103585.0
92054,37546,76974.0
92055,11181,
92056,53265,102570.0
92057,57994,106421.0
92058,49189,72479.0
92059,1449,96399.0
92060,591,150758.0
92061,1693,92500.0
92064,48555,144201.0
92065,37397,120550.0
92066,314,43542.0
92067,8245,238397.0
92069,46825,93065.0
92070,749,83750.0
92071,59739,105603.0
92075,11996,146210.0
92078,53542,114905.0
92081,29596,102663.0
92082,20596,118602.0
92083,37957,82614.0
92084,49533,97410.0
92086,1410,68224.0
92091,1215,86705.0
92092,985,
92093,4090,
92096,0,
92101,48163,90477.0
92102,39001,71319.0
92103,34817,96887.0
92104,46912,92862.0
92105,71284,65174.0
92106,20863,127209.0
92107,29789,107262.0
92108,24401,101704.0
92109,44456,118300.0
92110,31186,102508.0
92111,45888,95081.0
92113,49047,59177.0
92114,64820,90171.0
92115,64011,75178.0
92116,31484,95775.0
92117,52645,105286.0
92118,18495,135056.0
92119,24868,115600.0
92120,31797,114579.0
92121,4157,135795.0
92122,45437,98825.0
92123,32999,121856.0
92124,31032,108219.0
92126,77239,123232.0
92127,50711,179220.0
92128,48492,128150.0
92129,53080,152626.0
92130,59768,201731.0
92131,35831,181281.0
92132,0,
92134,295,
92135,1013,
92136,8774,
92139,34780,92381.0
92140,2490,
92145,2583,
92147,172,
92154,82832,90035.0
92155,141,
92161,24,
92173,26507,65865.0
92179,3034,
92182,0,
92201,66364,66663.0
92203,33381,97969.0
92210,4830,145313.0
92211,27375,87682.0
92220,33428,59116.0
92222,0,
92223,62797,100462.0
92225,21101,51294.0
92227,28147,60593.0
92230,2105,90068.0
92231,38547,50114.0
92233,6837,53282.0
92234,52047,67031.0
92236,42884,67235.0
92239,167,72857.0
92240,40918,51284.0
92241,8624,45210.0
92242,1203,37679.0
92243,48556,55890.0
