ZIP_ZCTA,distance_to_nearest_interstate_miles
04289,23.139886536947284
04290,29.800087722468362
04292,24.80068885549554
04294,25.79601279329305
04330,1.2342499505782223
04341,12.457597780039885
04342,6.139070981421523
04344,1.0260929944441057
04345,0.8338547833212663
04346,2.7980637184474877
04347,0.3286983379422592
04348,15.393483455402054
04349,14.361630787843191
04350,1.5490526673042282
04351,2.493606534023632
04352,11.190654857278165
04353,9.700736007784498
04354,14.577402328519103
04355,7.655550242005616
04357,1.079850081565664
04358,9.268183195627554
04359,3.4047519676043403
04360,14.903214823432988
04363,10.63259149856951
04364,8.948429267272397
04401,0.5612070519825524
04406,30.639300035442076
04408,23.742536137666242
04410,10.308680078516346
04411,7.049497466635066
04412,0.48000831221069074
04413,33.34831315697687
04414,22.10385190632308
04415,19.315820467031664
04416,13.818567456127798
04417,13.933014765578287
04418,9.013960400663391
04419,1.8793659471749535
04421,26.404529051587893
04422,16.441412086152503
04424,26.471519329912358
04426,24.25013372815643
04427,14.172420162133657
04428,8.56008196631209
04429,6.184828046268362
04430,4.742071644669379
04431,14.388889910553441
04434,1.5814351732876102
04435,11.862980368766069
04438,11.236333161513576
04441,45.079919480536226
04442,47.97403479766026
04443,28.191226929522877
04444,1.666569530036706
04448,3.890953685950842
04449,9.030445979423886
04450,9.770917386223083
04451,14.584837592760499
04453,4.594709227116483
04454,44.28066195031856
04455,17.294387372337262
04456,7.150878181290842
04457,4.96714701576144
04459,8.454141606760453
04460,0.12492277116119105
04461,6.134589497514516
04462,8.876105891123823
04463,10.564422554603928
04464,32.680284826787776
04468,2.869731058714735
04469,1.1866627388777804
04471,15.166540554320708
04472,13.568429546435278
04473,1.1582575911717385
04474,5.658378399207193
04475,4.196521313880591
04476,19.75823698990599
04478,60.08492694892982
04479,19.91972877964325
04481,20.39549960137307
04485,38.22643267870892
04487,23.355247795139217
04488,5.837155357817821
04489,0.21674173159129254
04490,36.127183320040416
04491,41.37822622118672
04492,44.62778543226621
04493,6.028545276482204
04495,10.64460566076456
04496,7.732699191219365
04497,18.472252078305214
04530,0.2664990907580909
04535,10.960945369951567
04537,9.880387305260987
04538,10.565473582595752
04539,16.863767961053213
04541,17.197035276839117
04543,17.038807865162926
04544,12.688706208260298
04547,25.1374336146267
04548,6.089269793246343
04551,20.249944981860054
04553,16.508199996856515
04554,16.038988383444753
04555,17.931592519958453
04556,11.807953743477542
04558,15.451014100955536
04562,9.80344032818898
04563,29.25785289488089
04564,17.90207973784397
04568,13.539534938472952
04570,12.007412292825833
04571,7.719007159865536
